temperature,qid,prompt1,prompt2,similarity
0.1,Q11,detailed,noisy,0.5533699
0.1,Q11,noisy,original,0.78331304
0.1,Q11,noisy,step_by_step,0.30771124
0.1,Q11,noisy,brief,0.32436195
0.1,Q11,noisy,expert,0.5306276
0.1,Q11,noisy,detailed,0.80132484
0.1,Q11,noisy,noisy,0.78181314
0.1,Q11,noisy,original,0.5705069
0.1,Q11,noisy,step_by_step,0.2689207
0.1,Q11,noisy,brief,0.6079937
0.1,Q11,noisy,expert,0.49389237
0.1,Q11,noisy,detailed,0.33985698
0.1,Q11,noisy,noisy,0.5705069
0.1,Q11,noisy,original,0.3879532
0.1,Q11,noisy,step_by_step,0.23014897
0.1,Q11,noisy,brief,0.39586455
0.1,Q11,noisy,expert,0.41938278
0.1,Q11,noisy,detailed,0.47924525
0.1,Q11,noisy,noisy,0.4118204
0.1,Q11,original,step_by_step,0.2232204
0.1,Q11,original,brief,0.44848663
0.1,Q11,original,expert,0.6813315
0.1,Q11,original,detailed,0.8370447
0.1,Q11,original,noisy,0.9619498
0.1,Q11,original,original,0.4991187
0.1,Q11,original,step_by_step,0.1969691
0.1,Q11,original,brief,0.47803977
0.1,Q11,original,expert,0.5491432
0.1,Q11,original,detailed,0.27019697
0.1,Q11,original,noisy,0.4991187
0.1,Q11,original,original,0.33062908
0.1,Q11,original,step_by_step,0.21572798
0.1,Q11,original,brief,0.4081723
0.1,Q11,original,expert,0.35170913
0.1,Q11,original,detailed,0.41625112
0.1,Q11,original,noisy,0.3361162
0.1,Q11,step_by_step,brief,0.3613358
0.1,Q11,step_by_step,expert,0.3232844
0.1,Q11,step_by_step,detailed,0.4229986
0.1,Q11,step_by_step,noisy,0.30474424
0.1,Q11,step_by_step,original,0.592711
0.1,Q11,step_by_step,step_by_step,0.7011546
0.1,Q11,step_by_step,brief,0.49179974
0.1,Q11,step_by_step,expert,0.4193474
0.1,Q11,step_by_step,detailed,0.82014966
0.1,Q11,step_by_step,noisy,0.592711
0.1,Q11,step_by_step,original,0.5944965
0.1,Q11,step_by_step,step_by_step,0.79402876
0.1,Q11,step_by_step,brief,0.5822799
0.1,Q11,step_by_step,expert,0.5764697
0.1,Q11,step_by_step,detailed,0.62821513
0.1,Q11,step_by_step,noisy,0.58607304
0.1,Q11,brief,expert,0.35173547
0.1,Q11,brief,detailed,0.4538019
0.1,Q11,brief,noisy,0.44538358
0.1,Q11,brief,original,0.46066952
0.1,Q11,brief,step_by_step,0.26015234
0.1,Q11,brief,brief,0.45293033
0.1,Q11,brief,expert,0.47980076
0.1,Q11,brief,detailed,0.43346137
0.1,Q11,brief,noisy,0.46066952
0.1,Q11,brief,original,0.48304263
0.1,Q11,brief,step_by_step,0.36199296
0.1,Q11,brief,brief,0.43362457
0.1,Q11,brief,expert,0.44934103
0.1,Q11,brief,detailed,0.53152263
0.1,Q11,brief,noisy,0.4601054
0.1,Q11,expert,detailed,0.6396019
0.1,Q11,expert,noisy,0.7450248
0.1,Q11,expert,original,0.45945597
0.1,Q11,expert,step_by_step,0.16557348
0.1,Q11,expert,brief,0.42938
0.1,Q11,expert,expert,0.6084788
0.1,Q11,expert,detailed,0.31691918
0.1,Q11,expert,noisy,0.45945597
0.1,Q11,expert,original,0.34992194
0.1,Q11,expert,step_by_step,0.28766364
0.1,Q11,expert,brief,0.49090475
0.1,Q11,expert,expert,0.30187994
0.1,Q11,expert,detailed,0.39712635
0.1,Q11,expert,noisy,0.31065935
0.1,Q11,detailed,noisy,0.8568084
0.1,Q11,detailed,original,0.68125814
0.1,Q11,detailed,step_by_step,0.36075222
0.1,Q11,detailed,brief,0.63851
0.1,Q11,detailed,expert,0.6528008
0.1,Q11,detailed,detailed,0.49157715
0.1,Q11,detailed,noisy,0.68125814
0.1,Q11,detailed,original,0.48217487
0.1,Q11,detailed,step_by_step,0.35914207
0.1,Q11,detailed,brief,0.5530317
0.1,Q11,detailed,expert,0.5444397
0.1,Q11,detailed,detailed,0.5982404
0.1,Q11,detailed,noisy,0.5039505
0.1,Q11,noisy,original,0.57588637
0.1,Q11,noisy,step_by_step,0.24764642
0.1,Q11,noisy,brief,0.5331337
0.1,Q11,noisy,expert,0.6184179
0.1,Q11,noisy,detailed,0.35290155
0.1,Q11,noisy,noisy,0.57588637
0.1,Q11,noisy,original,0.4077471
0.1,Q11,noisy,step_by_step,0.279876
0.1,Q11,noisy,brief,0.49926776
0.1,Q11,noisy,expert,0.395249
0.1,Q11,noisy,detailed,0.48965296
0.1,Q11,noisy,noisy,0.41254085
0.1,Q11,original,step_by_step,0.47776014
0.1,Q11,original,brief,0.7250914
0.1,Q11,original,expert,0.70706195
0.1,Q11,original,detailed,0.690598
0.1,Q11,original,noisy,1.0
0.1,Q11,original,original,0.6801592
0.1,Q11,original,step_by_step,0.5200689
0.1,Q11,original,brief,0.6521682
0.1,Q11,original,expert,0.70619845
0.1,Q11,original,detailed,0.7372283
0.1,Q11,original,noisy,0.6884166
0.1,Q11,step_by_step,brief,0.34970957
0.1,Q11,step_by_step,expert,0.23792535
0.1,Q11,step_by_step,detailed,0.6614677
0.1,Q11,step_by_step,noisy,0.47776014
0.1,Q11,step_by_step,original,0.5626452
0.1,Q11,step_by_step,step_by_step,0.69778323
0.1,Q11,step_by_step,brief,0.5202273
0.1,Q11,step_by_step,expert,0.5266912
0.1,Q11,step_by_step,detailed,0.49210632
0.1,Q11,step_by_step,noisy,0.51834416
0.1,Q11,brief,expert,0.6322047
0.1,Q11,brief,detailed,0.5918623
0.1,Q11,brief,noisy,0.7250914
0.1,Q11,brief,original,0.5609729
0.1,Q11,brief,step_by_step,0.4154354
0.1,Q11,brief,brief,0.56895494
0.1,Q11,brief,expert,0.53844273
0.1,Q11,brief,detailed,0.6599543
0.1,Q11,brief,noisy,0.59710836
0.1,Q11,expert,detailed,0.49934956
0.1,Q11,expert,noisy,0.70706195
0.1,Q11,expert,original,0.52024436
0.1,Q11,expert,step_by_step,0.30779675
0.1,Q11,expert,brief,0.5398092
0.1,Q11,expert,expert,0.5448313
0.1,Q11,expert,detailed,0.6282325
0.1,Q11,expert,noisy,0.5298522
0.1,Q11,detailed,noisy,0.690598
0.1,Q11,detailed,original,0.58156294
0.1,Q11,detailed,step_by_step,0.73321927
0.1,Q11,detailed,brief,0.6090845
0.1,Q11,detailed,expert,0.58379954
0.1,Q11,detailed,detailed,0.6432512
0.1,Q11,detailed,noisy,0.5909424
0.1,Q11,noisy,original,0.6801592
0.1,Q11,noisy,step_by_step,0.5200689
0.1,Q11,noisy,brief,0.6521682
0.1,Q11,noisy,expert,0.70619845
0.1,Q11,noisy,detailed,0.7372283
0.1,Q11,noisy,noisy,0.6884166
0.1,Q11,original,step_by_step,0.5232079
0.1,Q11,original,brief,0.8106494
0.1,Q11,original,expert,0.73931104
0.1,Q11,original,detailed,0.80009216
0.1,Q11,original,noisy,0.8509376
0.1,Q11,step_by_step,brief,0.49274555
0.1,Q11,step_by_step,expert,0.55328727
0.1,Q11,step_by_step,detailed,0.5464387
0.1,Q11,step_by_step,noisy,0.49071026
0.1,Q11,brief,expert,0.6379839
0.1,Q11,brief,detailed,0.7244005
0.1,Q11,brief,noisy,0.71752834
0.1,Q11,expert,detailed,0.7702383
0.1,Q11,expert,noisy,0.73332614
0.1,Q11,detailed,noisy,0.8284738
0.1,Q12,original,step_by_step,0.46293074
0.1,Q12,original,brief,-0.07167045
0.1,Q12,original,expert,0.35789508
0.1,Q12,original,detailed,0.6207851
0.1,Q12,original,noisy,0.45299333
0.1,Q12,original,original,0.1403338
0.1,Q12,original,step_by_step,0.26480696
0.1,Q12,original,brief,0.4997003
0.1,Q12,original,expert,0.35876626
0.1,Q12,original,detailed,0.42665184
0.1,Q12,original,noisy,0.4311739
0.1,Q12,original,original,0.33077025
0.1,Q12,original,step_by_step,0.28051338
0.1,Q12,original,brief,0.24877562
0.1,Q12,original,expert,0.32072157
0.1,Q12,original,detailed,0.35271496
0.1,Q12,original,noisy,0.2703187
0.1,Q12,original,original,0.2633364
0.1,Q12,original,step_by_step,0.20770395
0.1,Q12,original,brief,-0.012564968
0.1,Q12,original,expert,0.37340218
0.1,Q12,original,detailed,0.3404937
0.1,Q12,original,noisy,0.28207785
0.1,Q12,step_by_step,brief,0.053567804
0.1,Q12,step_by_step,expert,0.32161993
0.1,Q12,step_by_step,detailed,0.598588
0.1,Q12,step_by_step,noisy,0.46753696
0.1,Q12,step_by_step,original,-0.110893294
0.1,Q12,step_by_step,step_by_step,0.16794166
0.1,Q12,step_by_step,brief,0.23941945
0.1,Q12,step_by_step,expert,0.40337515
0.1,Q12,step_by_step,detailed,0.20956513
0.1,Q12,step_by_step,noisy,0.2647823
0.1,Q12,step_by_step,original,0.11506115
0.1,Q12,step_by_step,step_by_step,0.1172615
0.1,Q12,step_by_step,brief,0.027424466
0.1,Q12,step_by_step,expert,0.06270932
0.1,Q12,step_by_step,detailed,0.17099608
0.1,Q12,step_by_step,noisy,0.107510105
0.1,Q12,step_by_step,original,0.10889423
0.1,Q12,step_by_step,step_by_step,0.06970455
0.1,Q12,step_by_step,brief,-0.059200406
0.1,Q12,step_by_step,expert,0.27883255
0.1,Q12,step_by_step,detailed,0.24144155
0.1,Q12,step_by_step,noisy,0.14740598
0.1,Q12,brief,expert,-0.07869555
0.1,Q12,brief,detailed,0.047908023
0.1,Q12,brief,noisy,-0.07544559
0.1,Q12,brief,original,0.0013859496
0.1,Q12,brief,step_by_step,-0.061203383
0.1,Q12,brief,brief,-0.07899282
0.1,Q12,brief,expert,-0.04109881
0.1,Q12,brief,detailed,-0.0062342817
0.1,Q12,brief,noisy,-0.029664716
0.1,Q12,brief,original,0.017002717
0.1,Q12,brief,step_by_step,-0.014887158
0.1,Q12,brief,brief,0.042671636
0.1,Q12,brief,expert,0.022961989
0.1,Q12,brief,detailed,0.026877984
0.1,Q12,brief,noisy,0.03676583
0.1,Q12,brief,original,0.039176144
0.1,Q12,brief,step_by_step,-0.020077683
0.1,Q12,brief,brief,0.01808321
0.1,Q12,brief,expert,0.039312124
0.1,Q12,brief,detailed,-0.03864181
0.1,Q12,brief,noisy,0.013676085
0.1,Q12,expert,detailed,0.38878536
0.1,Q12,expert,noisy,0.57676244
0.1,Q12,expert,original,0.18762846
0.1,Q12,expert,step_by_step,0.159132
0.1,Q12,expert,brief,0.2099589
0.1,Q12,expert,expert,0.2280677
0.1,Q12,expert,detailed,0.22167587
0.1,Q12,expert,noisy,0.24110341
0.1,Q12,expert,original,0.212125
0.1,Q12,expert,step_by_step,0.14585018
0.1,Q12,expert,brief,0.15855652
0.1,Q12,expert,expert,0.20293102
0.1,Q12,expert,detailed,0.16383874
0.1,Q12,expert,noisy,0.098471716
0.1,Q12,expert,original,0.15863895
0.1,Q12,expert,step_by_step,0.11446715
0.1,Q12,expert,brief,0.077128574
0.1,Q12,expert,expert,0.220265
0.1,Q12,expert,detailed,0.19742624
0.1,Q12,expert,noisy,0.15838829
0.1,Q12,detailed,noisy,0.5411227
0.1,Q12,detailed,original,-0.0030424036
0.1,Q12,detailed,step_by_step,0.15935348
0.1,Q12,detailed,brief,0.23568727
0.1,Q12,detailed,expert,0.2967889
0.1,Q12,detailed,detailed,0.2889598
0.1,Q12,detailed,noisy,0.3473791
0.1,Q12,detailed,original,0.21968511
0.1,Q12,detailed,step_by_step,0.14483774
0.1,Q12,detailed,brief,0.1268836
0.1,Q12,detailed,expert,0.15644695
0.1,Q12,detailed,detailed,0.20910846
0.1,Q12,detailed,noisy,0.18233329
0.1,Q12,detailed,original,0.14974736
0.1,Q12,detailed,step_by_step,0.08192505
0.1,Q12,detailed,brief,-0.06907232
0.1,Q12,detailed,expert,0.2887777
0.1,Q12,detailed,detailed,0.24313255
0.1,Q12,detailed,noisy,0.2453645
0.1,Q12,noisy,original,-0.009371284
0.1,Q12,noisy,step_by_step,0.23489308
0.1,Q12,noisy,brief,0.232092
0.1,Q12,noisy,expert,0.30134887
0.1,Q12,noisy,detailed,0.1444363
0.1,Q12,noisy,noisy,0.21286824
0.1,Q12,noisy,original,0.033236433
0.1,Q12,noisy,step_by_step,0.12619123
0.1,Q12,noisy,brief,0.14749117
0.1,Q12,noisy,expert,0.107462
0.1,Q12,noisy,detailed,0.13394195
0.1,Q12,noisy,noisy,0.16482994
0.1,Q12,noisy,original,0.040257912
0.1,Q12,noisy,step_by_step,0.059159406
0.1,Q12,noisy,brief,0.023806473
0.1,Q12,noisy,expert,0.21496437
0.1,Q12,noisy,detailed,0.17749743
0.1,Q12,noisy,noisy,0.062449694
0.1,Q12,original,step_by_step,0.20750079
0.1,Q12,original,brief,0.17675507
0.1,Q12,original,expert,0.20653638
0.1,Q12,original,detailed,0.42813507
0.1,Q12,original,noisy,0.3856407
0.1,Q12,original,original,0.32841423
0.1,Q12,original,step_by_step,0.35137135
0.1,Q12,original,brief,0.27647805
0.1,Q12,original,expert,0.4316272
0.1,Q12,original,detailed,0.35447556
0.1,Q12,original,noisy,0.3355019
0.1,Q12,original,original,0.3638692
0.1,Q12,original,step_by_step,0.3636417
0.1,Q12,original,brief,0.43411934
0.1,Q12,original,expert,0.30726916
0.1,Q12,original,detailed,0.30556732
0.1,Q12,original,noisy,0.42932552
0.1,Q12,step_by_step,brief,0.51657116
0.1,Q12,step_by_step,expert,0.47857085
0.1,Q12,step_by_step,detailed,0.4167291
0.1,Q12,step_by_step,noisy,0.39561838
0.1,Q12,step_by_step,original,0.3127318
0.1,Q12,step_by_step,step_by_step,0.39045826
0.1,Q12,step_by_step,brief,0.42192543
0.1,Q12,step_by_step,expert,0.30503273
0.1,Q12,step_by_step,detailed,0.2988212
0.1,Q12,step_by_step,noisy,0.36905968
0.1,Q12,step_by_step,original,0.34629288
0.1,Q12,step_by_step,step_by_step,0.22430436
0.1,Q12,step_by_step,brief,0.2666053
0.1,Q12,step_by_step,expert,0.44150656
0.1,Q12,step_by_step,detailed,0.31018913
0.1,Q12,step_by_step,noisy,0.31838924
0.1,Q12,brief,expert,0.38159028
0.1,Q12,brief,detailed,0.3565777
0.1,Q12,brief,noisy,0.3909368
0.1,Q12,brief,original,0.26241866
0.1,Q12,brief,step_by_step,0.24422279
0.1,Q12,brief,brief,0.27347332
0.1,Q12,brief,expert,0.33672592
0.1,Q12,brief,detailed,0.2079552
0.1,Q12,brief,noisy,0.16221082
0.1,Q12,brief,original,0.2705001
0.1,Q12,brief,step_by_step,0.19466883
0.1,Q12,brief,brief,0.11469833
0.1,Q12,brief,expert,0.2901323
0.1,Q12,brief,detailed,0.27976304
0.1,Q12,brief,noisy,0.25612044
0.1,Q12,expert,detailed,0.53489405
0.1,Q12,expert,noisy,0.638596
0.1,Q12,expert,original,0.38905534
0.1,Q12,expert,step_by_step,0.4251721
0.1,Q12,expert,brief,0.2522815
0.1,Q12,expert,expert,0.4191126
0.1,Q12,expert,detailed,0.5455974
0.1,Q12,expert,noisy,0.4644421
0.1,Q12,expert,original,0.51303005
0.1,Q12,expert,step_by_step,0.52611566
0.1,Q12,expert,brief,0.16132896
0.1,Q12,expert,expert,0.6614909
0.1,Q12,expert,detailed,0.6985912
0.1,Q12,expert,noisy,0.524757
0.1,Q12,detailed,noisy,0.84010047
0.1,Q12,detailed,original,0.6222173
0.1,Q12,detailed,step_by_step,0.72556233
0.1,Q12,detailed,brief,0.37060672
0.1,Q12,detailed,expert,0.7522471
0.1,Q12,detailed,detailed,0.7334113
0.1,Q12,detailed,noisy,0.61821425
0.1,Q12,detailed,original,0.78864604
0.1,Q12,detailed,step_by_step,0.7770548
0.1,Q12,detailed,brief,0.18693484
0.1,Q12,detailed,expert,0.79120404
0.1,Q12,detailed,detailed,0.767823
0.1,Q12,detailed,noisy,0.78211987
0.1,Q12,noisy,original,0.5708871
0.1,Q12,noisy,step_by_step,0.6142937
0.1,Q12,noisy,brief,0.2645638
0.1,Q12,noisy,expert,0.67241263
0.1,Q12,noisy,detailed,0.6488141
0.1,Q12,noisy,noisy,0.5581124
0.1,Q12,noisy,original,0.73246855
0.1,Q12,noisy,step_by_step,0.7720156
0.1,Q12,noisy,brief,0.22939084
0.1,Q12,noisy,expert,0.7418171
0.1,Q12,noisy,detailed,0.8299558
0.1,Q12,noisy,noisy,0.7679291
0.1,Q12,original,step_by_step,0.5307336
0.1,Q12,original,brief,0.37614095
0.1,Q12,original,expert,0.64063805
0.1,Q12,original,detailed,0.5515244
0.1,Q12,original,noisy,0.48456448
0.1,Q12,original,original,0.68580407
0.1,Q12,original,step_by_step,0.5105881
0.1,Q12,original,brief,0.14812659
0.1,Q12,original,expert,0.60815847
0.1,Q12,original,detailed,0.55176336
0.1,Q12,original,noisy,0.62164724
0.1,Q12,step_by_step,brief,0.47033846
0.1,Q12,step_by_step,expert,0.61316216
0.1,Q12,step_by_step,detailed,0.78835464
0.1,Q12,step_by_step,noisy,0.68824077
0.1,Q12,step_by_step,original,0.68890226
0.1,Q12,step_by_step,step_by_step,0.6581571
0.1,Q12,step_by_step,brief,0.20682567
0.1,Q12,step_by_step,expert,0.6602093
0.1,Q12,step_by_step,detailed,0.605971
0.1,Q12,step_by_step,noisy,0.7118739
0.1,Q12,brief,expert,0.29033336
0.1,Q12,brief,detailed,0.40251023
0.1,Q12,brief,noisy,0.5264089
0.1,Q12,brief,original,0.31859934
0.1,Q12,brief,step_by_step,0.20578443
0.1,Q12,brief,brief,0.2944031
0.1,Q12,brief,expert,0.31796792
0.1,Q12,brief,detailed,0.20026729
0.1,Q12,brief,noisy,0.31326383
0.1,Q12,expert,detailed,0.6054579
0.1,Q12,expert,noisy,0.5283495
0.1,Q12,expert,original,0.84250176
0.1,Q12,expert,step_by_step,0.6992422
0.1,Q12,expert,brief,0.2240876
0.1,Q12,expert,expert,0.72242296
0.1,Q12,expert,detailed,0.71178544
0.1,Q12,expert,noisy,0.6471348
0.1,Q12,detailed,noisy,0.7514508
0.1,Q12,detailed,original,0.7100886
0.1,Q12,detailed,step_by_step,0.6857829
0.1,Q12,detailed,brief,0.16597176
0.1,Q12,detailed,expert,0.78233474
0.1,Q12,detailed,detailed,0.65152556
0.1,Q12,detailed,noisy,0.75960547
0.1,Q12,noisy,original,0.6136172
0.1,Q12,noisy,step_by_step,0.552467
0.1,Q12,noisy,brief,0.29221037
0.1,Q12,noisy,expert,0.6906009
0.1,Q12,noisy,detailed,0.5476361
0.1,Q12,noisy,noisy,0.60041213
0.1,Q12,original,step_by_step,0.788368
0.1,Q12,original,brief,0.15126896
0.1,Q12,original,expert,0.82476175
0.1,Q12,original,detailed,0.7878257
0.1,Q12,original,noisy,0.7749023
0.1,Q12,step_by_step,brief,0.18290871
0.1,Q12,step_by_step,expert,0.68783987
0.1,Q12,step_by_step,detailed,0.8388684
0.1,Q12,step_by_step,noisy,0.7039183
0.1,Q12,brief,expert,0.16189957
0.1,Q12,brief,detailed,0.11155371
0.1,Q12,brief,noisy,0.15377249
0.1,Q12,expert,detailed,0.76888084
0.1,Q12,expert,noisy,0.7652069
0.1,Q12,detailed,noisy,0.69904053
0.1,Q13,original,step_by_step,0.06295061
0.1,Q13,original,brief,0.23351331
0.1,Q13,original,expert,0.8701656
0.1,Q13,original,detailed,0.081949435
0.1,Q13,original,noisy,0.6687164
0.1,Q13,original,original,0.14204489
0.1,Q13,original,step_by_step,0.16949095
0.1,Q13,original,brief,0.2573043
0.1,Q13,original,expert,0.17154792
0.1,Q13,original,detailed,0.20740807
0.1,Q13,original,noisy,0.168688
0.1,Q13,original,original,0.15604442
0.1,Q13,original,step_by_step,0.16177276
0.1,Q13,original,brief,0.21019974
0.1,Q13,original,expert,0.19364831
0.1,Q13,original,detailed,0.13391995
0.1,Q13,original,noisy,0.20947558
0.1,Q13,original,original,0.1701248
0.1,Q13,original,step_by_step,0.116097316
0.1,Q13,original,brief,0.22137956
0.1,Q13,original,expert,0.16904005
0.1,Q13,original,detailed,0.15570205
0.1,Q13,original,noisy,0.15548898
0.1,Q13,step_by_step,brief,0.39290124
0.1,Q13,step_by_step,expert,0.13805795
0.1,Q13,step_by_step,detailed,0.8129201
0.1,Q13,step_by_step,noisy,0.42349333
0.1,Q13,step_by_step,original,0.5647692
0.1,Q13,step_by_step,step_by_step,0.6004207
0.1,Q13,step_by_step,brief,0.48546913
0.1,Q13,step_by_step,expert,0.5642455
0.1,Q13,step_by_step,detailed,0.561985
0.1,Q13,step_by_step,noisy,0.5189554
0.1,Q13,step_by_step,original,0.3692942
0.1,Q13,step_by_step,step_by_step,0.6059464
0.1,Q13,step_by_step,brief,0.19510221
0.1,Q13,step_by_step,expert,0.52093565
0.1,Q13,step_by_step,detailed,0.62731004
0.1,Q13,step_by_step,noisy,0.34572697
0.1,Q13,step_by_step,original,0.5872333
0.1,Q13,step_by_step,step_by_step,0.6104057
0.1,Q13,step_by_step,brief,0.1503881
0.1,Q13,step_by_step,expert,0.54550874
0.1,Q13,step_by_step,detailed,0.59960735
0.1,Q13,step_by_step,noisy,0.56414396
0.1,Q13,brief,expert,0.3311872
0.1,Q13,brief,detailed,0.5134417
0.1,Q13,brief,noisy,0.33611998
0.1,Q13,brief,original,0.2355995
0.1,Q13,brief,step_by_step,0.17846787
0.1,Q13,brief,brief,0.31743056
0.1,Q13,brief,expert,0.23469812
0.1,Q13,brief,detailed,0.1982591
0.1,Q13,brief,noisy,0.24780405
0.1,Q13,brief,original,0.23232661
0.1,Q13,brief,step_by_step,0.2242088
0.1,Q13,brief,brief,0.22563925
0.1,Q13,brief,expert,0.22011168
0.1,Q13,brief,detailed,0.22210373
0.1,Q13,brief,noisy,0.22927979
0.1,Q13,brief,original,0.24736473
0.1,Q13,brief,step_by_step,0.19386552
0.1,Q13,brief,brief,0.2483795
0.1,Q13,brief,expert,0.22604424
0.1,Q13,brief,detailed,0.14072004
0.1,Q13,brief,noisy,0.20956793
0.1,Q13,expert,detailed,0.1762602
0.1,Q13,expert,noisy,0.69473124
0.1,Q13,expert,original,0.18929759
0.1,Q13,expert,step_by_step,0.18725845
0.1,Q13,expert,brief,0.33523053
0.1,Q13,expert,expert,0.22839911
0.1,Q13,expert,detailed,0.26259705
0.1,Q13,expert,noisy,0.24606648
0.1,Q13,expert,original,0.22304884
0.1,Q13,expert,step_by_step,0.19516946
0.1,Q13,expert,brief,0.2548759
0.1,Q13,expert,expert,0.24901816
0.1,Q13,expert,detailed,0.16984245
0.1,Q13,expert,noisy,0.29484397
0.1,Q13,expert,original,0.22029471
0.1,Q13,expert,step_by_step,0.14516947
0.1,Q13,expert,brief,0.28963146
0.1,Q13,expert,expert,0.23564044
0.1,Q13,expert,detailed,0.17219856
0.1,Q13,expert,noisy,0.19750407
0.1,Q13,detailed,noisy,0.48156682
0.1,Q13,detailed,original,0.52876395
0.1,Q13,detailed,step_by_step,0.5810124
0.1,Q13,detailed,brief,0.452317
0.1,Q13,detailed,expert,0.5377381
0.1,Q13,detailed,detailed,0.54447424
0.1,Q13,detailed,noisy,0.4901321
0.1,Q13,detailed,original,0.34179503
0.1,Q13,detailed,step_by_step,0.590878
0.1,Q13,detailed,brief,0.12724695
0.1,Q13,detailed,expert,0.47331724
0.1,Q13,detailed,detailed,0.5922534
0.1,Q13,detailed,noisy,0.32197702
0.1,Q13,detailed,original,0.5574447
0.1,Q13,detailed,step_by_step,0.59285486
0.1,Q13,detailed,brief,0.102835774
0.1,Q13,detailed,expert,0.4830258
0.1,Q13,detailed,detailed,0.5727374
0.1,Q13,detailed,noisy,0.5415131
0.1,Q13,noisy,original,0.46640933
0.1,Q13,noisy,step_by_step,0.50610024
0.1,Q13,noisy,brief,0.52942836
0.1,Q13,noisy,expert,0.46001524
0.1,Q13,noisy,detailed,0.5335077
0.1,Q13,noisy,noisy,0.48052317
0.1,Q13,noisy,original,0.2769565
0.1,Q13,noisy,step_by_step,0.4884048
0.1,Q13,noisy,brief,0.2021827
0.1,Q13,noisy,expert,0.43135154
0.1,Q13,noisy,detailed,0.51754624
0.1,Q13,noisy,noisy,0.3484415
0.1,Q13,noisy,original,0.4881857
0.1,Q13,noisy,step_by_step,0.47351176
0.1,Q13,noisy,brief,0.27642375
0.1,Q13,noisy,expert,0.44291192
0.1,Q13,noisy,detailed,0.5166849
0.1,Q13,noisy,noisy,0.4807462
0.1,Q13,original,step_by_step,0.8748937
0.1,Q13,original,brief,0.82494783
0.1,Q13,original,expert,0.8929839
0.1,Q13,original,detailed,0.8631413
0.1,Q13,original,noisy,0.887252
0.1,Q13,original,original,0.77077043
0.1,Q13,original,step_by_step,0.9238573
0.1,Q13,original,brief,0.5052406
0.1,Q13,original,expert,0.89231145
0.1,Q13,original,detailed,0.8643271
0.1,Q13,original,noisy,0.7410196
0.1,Q13,original,original,0.9263122
0.1,Q13,original,step_by_step,0.9021828
0.1,Q13,original,brief,0.42862406
0.1,Q13,original,expert,0.86228585
0.1,Q13,original,detailed,0.83040833
0.1,Q13,original,noisy,0.91730106
0.1,Q13,step_by_step,brief,0.7750472
0.1,Q13,step_by_step,expert,0.9073048
0.1,Q13,step_by_step,detailed,0.87170386
0.1,Q13,step_by_step,noisy,0.8085511
0.1,Q13,step_by_step,original,0.6559571
0.1,Q13,step_by_step,step_by_step,0.9281636
0.1,Q13,step_by_step,brief,0.39450637
0.1,Q13,step_by_step,expert,0.8386234
0.1,Q13,step_by_step,detailed,0.9109424
0.1,Q13,step_by_step,noisy,0.6540673
0.1,Q13,step_by_step,original,0.90320295
0.1,Q13,step_by_step,step_by_step,0.9479312
0.1,Q13,step_by_step,brief,0.33840638
0.1,Q13,step_by_step,expert,0.86668575
0.1,Q13,step_by_step,detailed,0.93563724
0.1,Q13,step_by_step,noisy,0.9231154
0.1,Q13,brief,expert,0.82513976
0.1,Q13,brief,detailed,0.8083466
0.1,Q13,brief,noisy,0.8004441
0.1,Q13,brief,original,0.66598433
0.1,Q13,brief,step_by_step,0.8092569
0.1,Q13,brief,brief,0.54794425
0.1,Q13,brief,expert,0.79874855
0.1,Q13,brief,detailed,0.78467524
0.1,Q13,brief,noisy,0.6792402
0.1,Q13,brief,original,0.8249678
0.1,Q13,brief,step_by_step,0.7794244
0.1,Q13,brief,brief,0.5891999
0.1,Q13,brief,expert,0.8188776
0.1,Q13,brief,detailed,0.75282216
0.1,Q13,brief,noisy,0.8075408
0.1,Q13,expert,detailed,0.8545177
0.1,Q13,expert,noisy,0.8386576
0.1,Q13,expert,original,0.74522746
0.1,Q13,expert,step_by_step,0.93067276
0.1,Q13,expert,brief,0.58004916
0.1,Q13,expert,expert,0.90252256
0.1,Q13,expert,detailed,0.89611876
0.1,Q13,expert,noisy,0.71598345
0.1,Q13,expert,original,0.9289576
0.1,Q13,expert,step_by_step,0.9329659
0.1,Q13,expert,brief,0.53207254
